timestamp_utc,nav,benchmark_index,regime_bull,signal_json,target_position_json,current_positions_json,target_units_json,order_deltas_json
2026-04-09 14:41:00+00:00,100022.74327605884,1.0011506116110909,True,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -17126, ""GBP_USD"": -14911, ""USD_JPY"": 20003}","{""EUR_USD"": -17128, ""GBP_USD"": -14913, ""USD_JPY"": 20004}","{""EUR_USD"": -2, ""GBP_USD"": -2, ""USD_JPY"": 1}"
2026-04-09 14:42:00+00:00,100031.92152186768,1.0012094331700714,True,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -17128, ""GBP_USD"": -14913, ""USD_JPY"": 20004}","{""EUR_USD"": -17133, ""GBP_USD"": -14918, ""USD_JPY"": 20006}","{""EUR_USD"": -5, ""GBP_USD"": -5, ""USD_JPY"": 2}"
2026-04-09 14:43:00+00:00,100034.16046993995,1.0012772327564754,True,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -17133, ""GBP_USD"": -14918, ""USD_JPY"": 20006}","{""EUR_USD"": -17134, ""GBP_USD"": -14918, ""USD_JPY"": 20006}","{""EUR_USD"": -1}"
2026-04-09 14:44:00+00:00,100037.94699290054,1.0012444784357377,True,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -17134, ""GBP_USD"": -14918, ""USD_JPY"": 20006}","{""EUR_USD"": -17135, ""GBP_USD"": -14921, ""USD_JPY"": 20007}","{""EUR_USD"": -1, ""GBP_USD"": -3, ""USD_JPY"": 1}"
2026-04-09 14:45:00+00:00,100026.72791286034,1.0011989072068854,True,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -17135, ""GBP_USD"": -14921, ""USD_JPY"": 20007}","{""EUR_USD"": -17129, ""GBP_USD"": -14916, ""USD_JPY"": 20005}","{""EUR_USD"": 6, ""GBP_USD"": 5, ""USD_JPY"": -2}"
2026-04-09 14:46:00+00:00,100035.12705627052,1.0012393392890058,True,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -17129, ""GBP_USD"": -14916, ""USD_JPY"": 20005}","{""EUR_USD"": -17134, ""GBP_USD"": -14920, ""USD_JPY"": 20007}","{""EUR_USD"": -5, ""GBP_USD"": -4, ""USD_JPY"": 2}"
2026-04-09 14:47:00+00:00,100036.78205472494,1.0012761801601568,True,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -17134, ""GBP_USD"": -14920, ""USD_JPY"": 20007}","{""EUR_USD"": -17135, ""GBP_USD"": -14920, ""USD_JPY"": 20007}","{""EUR_USD"": -1}"
2026-04-09 14:48:00+00:00,100040.45732326996,1.0013683132967495,True,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -17135, ""GBP_USD"": -14920, ""USD_JPY"": 20007}","{""EUR_USD"": -17136, ""GBP_USD"": -14922, ""USD_JPY"": 20008}","{""EUR_USD"": -1, ""GBP_USD"": -2, ""USD_JPY"": 1}"
2026-04-09 14:49:00+00:00,100042.03808326996,1.0013676941224443,True,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -17136, ""GBP_USD"": -14922, ""USD_JPY"": 20008}","{""EUR_USD"": -17137, ""GBP_USD"": -14923, ""USD_JPY"": 20008}","{""EUR_USD"": -1, ""GBP_USD"": -1}"
2026-04-09 14:50:00+00:00,100040.69131618603,1.001430664149269,True,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -17137, ""GBP_USD"": -14923, ""USD_JPY"": 20008}","{""EUR_USD"": -17136, ""GBP_USD"": -14921, ""USD_JPY"": 20008}","{""EUR_USD"": 1, ""GBP_USD"": 2}"
2026-04-09 14:51:00+00:00,100039.72960618603,1.001431035653852,True,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -17136, ""GBP_USD"": -14921, ""USD_JPY"": 20008}","{""EUR_USD"": -17135, ""GBP_USD"": -14920, ""USD_JPY"": 20007}","{""EUR_USD"": 1, ""GBP_USD"": 1, ""USD_JPY"": -1}"
2026-04-09 14:52:00+00:00,100045.1201530522,1.001441313947316,True,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -17135, ""GBP_USD"": -14920, ""USD_JPY"": 20007}","{""EUR_USD"": -17137, ""GBP_USD"": -14925, ""USD_JPY"": 20009}","{""EUR_USD"": -2, ""GBP_USD"": -5, ""USD_JPY"": 2}"
2026-04-09 14:53:00+00:00,100044.9045430522,1.0014413758647465,True,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -17137, ""GBP_USD"": -14925, ""USD_JPY"": 20009}","{""EUR_USD"": -17136, ""GBP_USD"": -14925, ""USD_JPY"": 20008}","{""EUR_USD"": 1, ""USD_JPY"": -1}"
2026-04-09 14:54:00+00:00,100042.59245697637,1.0014484963692547,True,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -17136, ""GBP_USD"": -14925, ""USD_JPY"": 20008}","{""EUR_USD"": -17135, ""GBP_USD"": -14924, ""USD_JPY"": 20008}","{""EUR_USD"": 1, ""GBP_USD"": 1}"
2026-04-09 14:55:00+00:00,100027.11583750724,1.001336054315456,True,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -17135, ""GBP_USD"": -14924, ""USD_JPY"": 20008}","{""EUR_USD"": -17128, ""GBP_USD"": -14915, ""USD_JPY"": 20005}","{""EUR_USD"": 7, ""GBP_USD"": 9, ""USD_JPY"": -3}"
2026-04-09 14:56:00+00:00,100012.79930379595,1.00120435594077,True,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -17128, ""GBP_USD"": -14915, ""USD_JPY"": 20005}","{""EUR_USD"": -17121, ""GBP_USD"": -14908, ""USD_JPY"": 20002}","{""EUR_USD"": 7, ""GBP_USD"": 7, ""USD_JPY"": -3}"
2026-04-09 14:57:00+00:00,100021.0775319033,1.0013944424524233,True,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -17121, ""GBP_USD"": -14908, ""USD_JPY"": 20002}","{""EUR_USD"": -17122, ""GBP_USD"": -14913, ""USD_JPY"": 20004}","{""EUR_USD"": -1, ""GBP_USD"": -5, ""USD_JPY"": 2}"
2026-04-09 14:58:00+00:00,100013.37956152191,1.0013163026551246,True,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -17122, ""GBP_USD"": -14913, ""USD_JPY"": 20004}","{""EUR_USD"": -17118, ""GBP_USD"": -14910, ""USD_JPY"": 20002}","{""EUR_USD"": 4, ""GBP_USD"": 3, ""USD_JPY"": -2}"
2026-04-09 14:59:00+00:00,100011.44087802919,1.0011922201243908,True,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -17118, ""GBP_USD"": -14910, ""USD_JPY"": 20002}","{""EUR_USD"": -17118, ""GBP_USD"": -14910, ""USD_JPY"": 20002}",{}
2026-04-09 15:00:00+00:00,100008.5278485648,1.0011558745926836,True,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -17118, ""GBP_USD"": -14910, ""USD_JPY"": 20002}","{""EUR_USD"": -17116, ""GBP_USD"": -14909, ""USD_JPY"": 20001}","{""EUR_USD"": 2, ""GBP_USD"": 1, ""USD_JPY"": -1}"
2026-04-09 15:01:00+00:00,100015.40258457205,1.0012530230411476,True,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -17116, ""GBP_USD"": -14909, ""USD_JPY"": 20001}","{""EUR_USD"": -17119, ""GBP_USD"": -14912, ""USD_JPY"": 20003}","{""EUR_USD"": -3, ""GBP_USD"": -3, ""USD_JPY"": 2}"
2026-04-09 15:02:00+00:00,100021.48571128528,1.0013130829487382,True,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -17119, ""GBP_USD"": -14912, ""USD_JPY"": 20003}","{""EUR_USD"": -17122, ""GBP_USD"": -14915, ""USD_JPY"": 20004}","{""EUR_USD"": -3, ""GBP_USD"": -3, ""USD_JPY"": 1}"
2026-04-09 15:03:00+00:00,100032.14846231838,1.001446205424326,True,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -17122, ""GBP_USD"": -14915, ""USD_JPY"": 20004}","{""EUR_USD"": -17127, ""GBP_USD"": -14920, ""USD_JPY"": 20006}","{""EUR_USD"": -5, ""GBP_USD"": -5, ""USD_JPY"": 2}"
2026-04-09 15:04:00+00:00,100029.6802678161,1.0015345615976579,True,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -17127, ""GBP_USD"": -14920, ""USD_JPY"": 20006}","{""EUR_USD"": -17125, ""GBP_USD"": -14918, ""USD_JPY"": 20005}","{""EUR_USD"": 2, ""GBP_USD"": 2, ""USD_JPY"": -1}"
2026-04-09 15:05:00+00:00,100030.4040978161,1.0015342520105053,True,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -17125, ""GBP_USD"": -14918, ""USD_JPY"": 20005}","{""EUR_USD"": -17125, ""GBP_USD"": -14918, ""USD_JPY"": 20006}","{""USD_JPY"": 1}"
2026-04-09 15:06:00+00:00,100027.34106277196,1.001497968396229,True,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -17125, ""GBP_USD"": -14918, ""USD_JPY"": 20006}","{""EUR_USD"": -17123, ""GBP_USD"": -14917, ""USD_JPY"": 20005}","{""EUR_USD"": 2, ""GBP_USD"": 1, ""USD_JPY"": -1}"
2026-04-09 15:07:00+00:00,100036.55083104098,1.0015380908911968,True,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -17123, ""GBP_USD"": -14917, ""USD_JPY"": 20005}","{""EUR_USD"": -17128, ""GBP_USD"": -14922, ""USD_JPY"": 20007}","{""EUR_USD"": -5, ""GBP_USD"": -5, ""USD_JPY"": 2}"
2026-04-09 15:08:00+00:00,100038.66197815907,1.0016059523950311,True,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -17128, ""GBP_USD"": -14922, ""USD_JPY"": 20007}","{""EUR_USD"": -17130, ""GBP_USD"": -14922, ""USD_JPY"": 20007}","{""EUR_USD"": -2}"
2026-04-09 15:09:00+00:00,100040.95640951925,1.001530165460092,True,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -17130, ""GBP_USD"": -14922, ""USD_JPY"": 20007}","{""EUR_USD"": -17132, ""GBP_USD"": -14924, ""USD_JPY"": 20008}","{""EUR_USD"": -2, ""GBP_USD"": -2, ""USD_JPY"": 1}"
2026-04-09 15:10:00+00:00,100036.72820951925,1.0015318372307158,True,"{""EURUSD"": -1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": -0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -17132, ""GBP_USD"": -14924, ""USD_JPY"": 20008}","{""EUR_USD"": -17130, ""GBP_USD"": -14921, ""USD_JPY"": 20007}","{""EUR_USD"": 2, ""GBP_USD"": 3, ""USD_JPY"": -1}"
2026-04-09 15:11:00+00:00,100047.5529588206,1.0017397559623542,True,"{""EURUSD"": 1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": -17130, ""GBP_USD"": -14921, ""USD_JPY"": 20007}","{""EUR_USD"": 17133, ""GBP_USD"": -14926, ""USD_JPY"": 20009}","{""EUR_USD"": 34263, ""GBP_USD"": -5, ""USD_JPY"": 2}"
2026-04-09 15:12:00+00:00,100048.94784917442,1.0017769064206579,True,"{""EURUSD"": 1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": 17133, ""GBP_USD"": -14926, ""USD_JPY"": 20009}","{""EUR_USD"": 17133, ""GBP_USD"": -14926, ""USD_JPY"": 20009}",{}
2026-04-09 15:13:00+00:00,100050.96269042834,1.0017417992375612,True,"{""EURUSD"": 1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": 17133, ""GBP_USD"": -14926, ""USD_JPY"": 20009}","{""EUR_USD"": 17130, ""GBP_USD"": -14926, ""USD_JPY"": 20010}","{""EUR_USD"": -3, ""USD_JPY"": 1}"
2026-04-09 15:14:00+00:00,100048.30358683794,1.0016225462664068,True,"{""EURUSD"": 1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": 17130, ""GBP_USD"": -14926, ""USD_JPY"": 20010}","{""EUR_USD"": 17125, ""GBP_USD"": -14921, ""USD_JPY"": 20009}","{""EUR_USD"": -5, ""GBP_USD"": 5, ""USD_JPY"": -1}"
2026-04-09 15:15:00+00:00,100039.74548578267,1.0012698026648146,True,"{""EURUSD"": 1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": 17125, ""GBP_USD"": -14921, ""USD_JPY"": 20009}","{""EUR_USD"": 17117, ""GBP_USD"": -14913, ""USD_JPY"": 20007}","{""EUR_USD"": -8, ""GBP_USD"": 8, ""USD_JPY"": -2}"
2026-04-09 15:16:00+00:00,100040.21261803668,1.0013810682874336,True,"{""EURUSD"": 1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": 17117, ""GBP_USD"": -14913, ""USD_JPY"": 20007}","{""EUR_USD"": 17118, ""GBP_USD"": -14913, ""USD_JPY"": 20008}","{""EUR_USD"": 1, ""USD_JPY"": 1}"
2026-04-09 15:17:00+00:00,100038.32326970175,1.0011238632811121,True,"{""EURUSD"": 1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": 17118, ""GBP_USD"": -14913, ""USD_JPY"": 20008}","{""EUR_USD"": 17113, ""GBP_USD"": -14911, ""USD_JPY"": 20007}","{""EUR_USD"": -5, ""GBP_USD"": 2, ""USD_JPY"": -1}"
2026-04-09 15:18:00+00:00,100031.25878327819,1.0010525344011694,False,"{""EURUSD"": 1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": 17113, ""GBP_USD"": -14911, ""USD_JPY"": 20007}","{""EUR_USD"": 11407, ""GBP_USD"": -9936, ""USD_JPY"": 13337}","{""EUR_USD"": -5706, ""GBP_USD"": 4975, ""USD_JPY"": -6670}"
2026-04-09 15:19:00+00:00,100028.66279896208,1.0010120404016187,False,"{""EURUSD"": 1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": 11407, ""GBP_USD"": -9936, ""USD_JPY"": 13337}","{""EUR_USD"": 11406, ""GBP_USD"": -9934, ""USD_JPY"": 13337}","{""EUR_USD"": -1, ""GBP_USD"": 2}"
2026-04-09 15:20:00+00:00,100030.634136195,1.001020646924459,False,"{""EURUSD"": 1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": 11406, ""GBP_USD"": -9934, ""USD_JPY"": 13337}","{""EUR_USD"": 11403, ""GBP_USD"": -9933, ""USD_JPY"": 13337}","{""EUR_USD"": -3, ""GBP_USD"": 1}"
2026-04-09 15:21:00+00:00,100032.71317839321,1.0011816941612048,False,"{""EURUSD"": 1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": 11403, ""GBP_USD"": -9933, ""USD_JPY"": 13337}","{""EUR_USD"": 11403, ""GBP_USD"": -9933, ""USD_JPY"": 13337}",{}
2026-04-09 15:22:00+00:00,100033.03302384319,1.001127825996665,False,"{""EURUSD"": 1.0, ""GBPUSD"": -1.0, ""USDJPY"": 1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": -0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": 11403, ""GBP_USD"": -9933, ""USD_JPY"": 13337}","{""EUR_USD"": 11402, ""GBP_USD"": -9932, ""USD_JPY"": 13337}","{""EUR_USD"": -1, ""GBP_USD"": 1}"
2026-04-09 15:23:00+00:00,100034.25610006556,1.0010853506393376,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": 1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": 11402, ""GBP_USD"": -9932, ""USD_JPY"": 13337}","{""EUR_USD"": 11400, ""GBP_USD"": 9932, ""USD_JPY"": 13337}","{""EUR_USD"": -2, ""GBP_USD"": 19864}"
2026-04-09 15:24:00+00:00,100032.39938955432,1.0009368726409846,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": 1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": 11400, ""GBP_USD"": 9932, ""USD_JPY"": 13337}","{""EUR_USD"": 11400, ""GBP_USD"": 9932, ""USD_JPY"": 13337}",{}
2026-04-09 15:25:00+00:00,100030.56414955432,1.0009358200446659,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": 1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": 11400, ""GBP_USD"": 9932, ""USD_JPY"": 13337}","{""EUR_USD"": 11401, ""GBP_USD"": 9932, ""USD_JPY"": 13337}","{""EUR_USD"": 1}"
2026-04-09 15:26:00+00:00,100029.06810296835,1.0008980504120575,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": 1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": 11401, ""GBP_USD"": 9932, ""USD_JPY"": 13337}","{""EUR_USD"": 11401, ""GBP_USD"": 9933, ""USD_JPY"": 13337}","{""GBP_USD"": 1}"
2026-04-09 15:27:00+00:00,100025.37533265815,1.0008343992934972,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": 1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": 0.3333333333333333}","{""EUR_USD"": 11401, ""GBP_USD"": 9933, ""USD_JPY"": 13337}","{""EUR_USD"": 11401, ""GBP_USD"": 9934, ""USD_JPY"": 13336}","{""GBP_USD"": 1, ""USD_JPY"": -1}"
2026-04-09 15:28:00+00:00,100021.53702579443,1.0009304951456424,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11401, ""GBP_USD"": 9934, ""USD_JPY"": 13336}","{""EUR_USD"": 11403, ""GBP_USD"": 9935, ""USD_JPY"": -13336}","{""EUR_USD"": 2, ""GBP_USD"": 1, ""USD_JPY"": -26672}"
2026-04-09 15:29:00+00:00,100020.51698323387,1.0010609551717184,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11403, ""GBP_USD"": 9935, ""USD_JPY"": -13336}","{""EUR_USD"": 11403, ""GBP_USD"": 9935, ""USD_JPY"": -13336}",{}
2026-04-09 15:30:00+00:00,100021.35847617718,1.0010802114926056,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11403, ""GBP_USD"": 9935, ""USD_JPY"": -13336}","{""EUR_USD"": 11403, ""GBP_USD"": 9934, ""USD_JPY"": -13336}","{""GBP_USD"": -1}"
2026-04-09 15:31:00+00:00,100024.76802567592,1.0010198419978624,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11403, ""GBP_USD"": 9934, ""USD_JPY"": -13336}","{""EUR_USD"": 11403, ""GBP_USD"": 9933, ""USD_JPY"": -13336}","{""GBP_USD"": -1}"
2026-04-09 15:32:00+00:00,100046.08969389115,1.0007140937260244,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11403, ""GBP_USD"": 9933, ""USD_JPY"": -13336}","{""EUR_USD"": 11399, ""GBP_USD"": 9928, ""USD_JPY"": -13339}","{""EUR_USD"": -4, ""GBP_USD"": -5, ""USD_JPY"": -3}"
2026-04-09 15:33:00+00:00,100049.52707095003,1.0006474705708,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11399, ""GBP_USD"": 9928, ""USD_JPY"": -13339}","{""EUR_USD"": 11398, ""GBP_USD"": 9927, ""USD_JPY"": -13339}","{""EUR_USD"": -1, ""GBP_USD"": -1}"
2026-04-09 15:34:00+00:00,100060.61936326798,1.0001796843833282,False,"{""EURUSD"": 1.0, ""GBPUSD"": 1.0, ""USDJPY"": -1.0}","{""EURUSD"": 0.3333333333333333, ""GBPUSD"": 0.3333333333333333, ""USDJPY"": -0.3333333333333333}","{""EUR_USD"": 11398, ""GBP_USD"": 9927, ""USD_JPY"": -13339}","{""EUR_USD"": 11398, ""GBP_USD"": 9926, ""USD_JPY"": -13341}","{""GBP_USD"": -1, ""USD_JPY"": -2}"
