Date,META,AAPL,AMZN,NFLX,GOOGL
2024-01-16,367.46,181.912,153.16,48.124,141.975
2024-01-17,368.37,180.97,151.71,48.033,140.959
2024-01-18,376.13,186.865,153.5,48.531,142.962
2024-01-19,383.45,189.768,155.34,48.295,145.851
2024-01-22,381.78,192.077,154.78,48.571,145.463
2024-01-23,385.2,193.354,156.02,49.219,146.508
2024-01-24,390.7,192.68,156.87,54.487,148.163
2024-01-25,393.18,192.353,157.75,56.2,151.322
2024-01-26,394.14,190.62,159.12,57.042,151.636
2024-01-29,401.02,189.936,161.26,57.579,152.956
2024-01-30,400.06,186.279,159.0,56.285,150.913
2024-01-31,390.14,182.674,155.2,56.411,139.594
2024-02-01,394.78,185.113,159.28,56.751,140.65
2024-02-02,474.99,184.113,171.81,56.464,141.866
2024-02-05,459.41,185.926,170.31,56.206,143.161
2024-02-06,454.72,187.53,169.15,55.588,143.579
2024-02-07,469.59,187.639,170.53,55.93,145.014
2024-02-08,470.0,186.558,169.84,55.853,145.383
2024-02-09,468.11,187.321,174.45,56.132,148.462
2024-02-12,468.9,185.636,172.34,55.785,146.998
2024-02-13,460.12,183.542,168.64,55.452,144.616
2024-02-14,473.28,182.659,170.98,57.933,145.413
2024-02-15,484.03,182.372,169.8,59.346,142.254
2024-02-16,473.32,180.835,169.51,58.395,140.013
2024-02-20,471.75,180.089,167.08,57.513,140.61
2024-02-21,468.03,180.845,168.59,57.335,142.035
2024-02-22,486.13,182.878,174.58,58.847,143.569
2024-02-23,484.03,181.042,174.99,58.356,143.44
2024-02-26,481.74,179.695,174.73,58.765,137.073
2024-02-27,487.05,181.152,173.54,60.167,138.378
2024-02-28,484.02,179.953,173.16,59.648,135.887
2024-02-29,490.13,179.286,176.76,60.292,137.96
2024-03-01,502.3,178.207,178.22,61.934,136.644
2024-03-04,498.19,173.684,177.58,61.583,132.868
2024-03-05,490.22,168.744,174.12,59.85,132.191
2024-03-06,496.09,167.752,173.51,59.769,130.925
2024-03-07,512.19,167.633,176.82,60.851,133.895
2024-03-08,505.95,169.349,175.35,60.482,134.921
2024-03-11,483.59,171.353,171.96,60.093,137.173
2024-03-12,499.75,171.827,175.39,61.108,138.0
2024-03-13,495.57,169.744,176.555,60.945,139.285
2024-03-14,491.83,171.6,178.75,61.301,142.584
2024-03-15,484.1,171.223,174.42,60.588,140.67
2024-03-18,496.98,172.315,174.48,61.839,147.147
2024-03-19,496.24,174.655,175.9,62.074,146.498
2024-03-20,505.52,177.224,178.15,62.769,148.202
2024-03-21,507.76,169.983,178.15,62.271,147.067
2024-03-22,509.58,170.885,178.87,62.801,150.225
2024-03-25,503.02,169.468,179.71,62.746,149.528
2024-03-26,495.89,168.337,178.3,62.924,150.126
2024-03-27,493.86,171.907,179.83,61.353,150.325
2024-03-28,485.58,170.092,180.38,60.733,150.385
2024-04-01,491.35,168.655,180.97,61.431,154.928
2024-04-02,497.37,167.474,180.69,61.421,154.002
2024-04-03,506.74,168.277,182.41,63.008,154.36
2024-04-04,510.92,167.454,180.0,61.714,149.986
2024-04-05,527.34,168.207,185.07,63.618,151.949
2024-04-08,519.25,167.087,185.32,62.844,154.29
2024-04-09,516.9,168.297,185.67,61.82,156.034
2024-04-10,519.83,166.422,185.95,61.858,155.576
2024-04-11,523.16,173.624,189.05,62.878,158.834
2024-04-12,511.9,175.121,186.13,62.283,157.16
2024-04-15,500.23,171.293,183.62,60.715,154.3
2024-04-16,499.76,168.009,183.32,61.752,153.843
2024-04-17,494.17,166.64,181.28,61.369,154.908
2024-04-18,501.8,165.688,179.22,61.056,155.446
2024-04-19,481.06,163.596,174.62,55.532,153.553
2024-04-22,481.73,164.499,177.23,55.46,155.716
2024-04-23,496.1,165.549,179.54,57.775,157.689
2024-04-24,493.5,167.653,176.59,55.512,158.555
2024-04-25,441.38,168.517,173.67,56.48,155.437
2024-04-26,443.29,167.93,179.62,56.123,171.329
2024-04-29,432.62,172.096,180.96,55.949,165.55
2024-04-30,430.17,168.951,175.0,55.064,162.192
2024-05-01,439.19,167.93,179.0,55.171,163.268
2024-05-02,441.68,171.63,184.72,56.515,166.018
2024-05-03,451.96,181.896,186.21,57.934,166.636
2024-05-06,465.68,180.239,188.7,59.697,167.492
2024-05-07,468.24,180.923,188.76,60.6,170.631
2024-05-08,472.6,181.261,188.0,60.947,168.769
2024-05-09,475.42,183.077,189.5,61.209,169.346
2024-05-10,476.2,181.814,187.48,61.087,168.041
2024-05-13,468.01,185.025,186.57,61.659,168.529
2024-05-14,471.85,186.166,187.07,61.366,169.725
2024-05-15,481.54,188.44,185.99,61.352,171.887
2024-05-16,473.23,188.56,183.63,61.052,173.55
2024-05-17,471.91,188.589,184.7,62.11,175.424
2024-05-20,468.84,189.751,183.54,64.082,176.281
2024-05-21,464.63,191.053,183.15,65.061,177.208
2024-05-22,467.78,189.612,183.13,64.047,175.744
2024-05-23,465.78,185.619,181.05,63.567,172.923
2024-05-24,478.22,188.698,180.75,64.675,174.357
2024-05-28,479.92,188.708,182.15,64.9,175.764
2024-05-29,474.36,189.006,182.02,65.462,175.264
2024-05-30,467.05,189.999,179.32,64.766,171.488
2024-05-31,466.83,190.953,176.44,64.162,171.877
2024-06-03,477.49,192.721,178.34,63.379,172.544
2024-06-04,476.99,193.039,179.34,63.162,173.163
2024-06-05,495.06,194.548,181.28,65.027,174.777
2024-06-06,493.76,193.169,185.0,64.852,176.091
2024-06-07,492.96,195.561,184.3,64.147,173.83
2024-06-10,502.6,191.817,187.06,64.45,174.578
2024-06-11,507.47,205.754,187.23,64.855,176.184
2024-06-12,508.84,211.634,186.89,65.006,177.351
2024-06-13,504.1,212.794,183.83,65.326,174.728
2024-06-14,504.16,211.056,183.66,66.938,176.354
2024-06-17,506.63,215.209,184.06,67.583,176.802
2024-06-18,499.49,212.844,182.81,68.567,174.658
2024-06-20,501.7,208.265,186.1,67.903,175.864
2024-06-21,494.78,206.09,189.08,68.612,179.187
2024-06-24,498.91,206.736,185.57,66.902,178.777
2024-06-25,510.6,207.659,186.34,67.241,183.576
2024-06-26,513.12,211.811,193.61,67.769,183.426
2024-06-27,519.56,212.655,197.85,68.434,184.952
2024-06-28,504.22,209.198,193.25,67.488,181.701
2024-07-01,504.68,215.286,197.2,67.361,182.539
2024-07-02,509.5,218.783,200.0,67.958,184.783
2024-07-03,509.96,220.056,197.59,68.251,185.362
2024-07-05,539.91,224.814,200.0,69.065,190.129
2024-07-08,529.32,226.284,199.29,68.574,188.563
2024-07-09,530.0,227.138,199.34,68.574,188.514
2024-07-10,534.69,231.409,199.79,67.765,190.708
2024-07-11,512.7,226.035,195.05,65.275,185.112
2024-07-12,498.87,228.984,194.49,64.76,184.613
2024-07-15,496.16,232.819,192.72,65.645,186.07
2024-07-16,489.79,233.237,193.02,65.632,183.466
2024-07-17,461.99,227.336,187.93,64.746,180.573
2024-07-18,475.85,222.667,183.75,64.304,177.252
2024-07-19,476.79,222.797,183.13,63.334,177.222
2024-07-22,487.4,222.449,182.55,64.75,181.221
2024-07-23,488.69,223.491,186.41,64.276,181.341
2024-07-24,461.27,217.066,180.83,63.599,172.204
2024-07-25,453.41,216.024,179.85,63.409,166.867
2024-07-26,465.7,216.49,182.5,63.137,166.588
2024-07-29,465.71,216.768,183.2,62.696,169.111
2024-07-30,463.19,217.323,181.71,62.258,169.869
2024-07-31,474.83,220.581,186.98,62.835,171.117
2024-08-01,497.74,216.888,184.07,62.485,170.339
2024-08-02,488.14,218.377,167.9,61.364,166.248
2024-08-05,475.73,207.859,161.02,59.855,158.857
2024-08-06,494.09,205.832,161.93,60.957,157.899
2024-08-07,488.92,208.404,162.77,61.148,158.547
2024-08-08,509.63,211.871,165.8,63.035,161.63
2024-08-09,517.77,214.782,166.94,63.394,163.266
2024-08-12,515.95,216.312,166.8,63.314,161.889
2024-08-13,528.54,220.032,170.23,64.802,163.754
2024-08-14,526.76,220.479,170.1,66.168,159.974
2024-08-15,537.33,223.461,177.59,66.322,160.902
2024-08-16,527.42,224.786,177.06,67.407,162.558
2024-08-19,529.28,224.626,178.22,68.853,166.258
2024-08-20,526.73,225.243,178.88,69.854,166.767
2024-08-21,535.16,225.133,180.11,69.712,165.44
2024-08-22,531.93,223.274,176.13,68.896,163.396
2024-08-23,528.0,225.571,177.04,68.673,165.212
2024-08-26,521.12,225.908,175.5,68.844,165.75
2024-08-27,519.1,226.753,173.12,69.572,164.274
2024-08-28,516.78,225.223,170.8,68.384,162.448
2024-08-29,518.22,228.503,172.12,69.248,161.381
2024-08-30,521.31,227.718,178.5,70.135,162.976
2024-09-03,511.76,221.523,176.25,67.532,156.971
2024-09-04,512.74,219.614,173.33,67.968,156.064
2024-09-05,516.86,221.136,177.89,68.362,156.852
2024-09-06,500.27,219.584,171.39,66.577,150.547
2024-09-09,504.79,219.673,175.4,67.542,148.54
2024-09-10,504.79,218.878,179.55,67.362,148.49
2024-09-11,511.83,221.413,184.52,68.147,150.987
2024-09-12,525.6,221.523,187.0,68.68,154.513
2024-09-13,524.62,221.255,186.49,69.706,157.28
2024-09-16,533.28,215.109,184.89,69.65,157.879
2024-09-17,536.315,215.577,186.88,70.691,159.138
2024-09-18,537.95,219.455,186.43,69.047,159.627
2024-09-19,559.1,227.588,189.87,70.432,161.954
2024-09-20,561.35,226.923,191.6,70.103,163.403
2024-09-23,564.41,225.203,193.88,70.537,161.665
2024-09-24,563.33,226.098,193.96,72.226,162.104
2024-09-25,568.31,225.103,192.53,72.156,161.305
2024-09-26,567.84,226.247,191.16,71.143,162.544
2024-09-27,567.36,226.515,187.97,70.735,163.762
2024-09-30,572.44,231.696,186.33,70.927,165.66
2024-10-01,576.47,224.943,185.13,70.613,166.799
2024-10-02,572.81,225.511,184.76,71.109,165.67
2024-10-03,582.77,224.406,181.96,70.68,165.67
2024-10-04,595.94,225.531,186.51,71.97,166.869
2024-10-07,584.78,220.449,180.8,70.192,162.793
2024-10-08,592.89,224.506,182.72,72.176,164.192
2024-10-09,590.51,228.256,185.17,72.743,161.675
2024-10-10,583.83,227.758,186.65,73.029,161.894
2024-10-11,589.95,226.277,188.82,72.279,163.053
2024-10-14,590.42,230.006,187.54,71.3,164.771
2024-10-15,586.27,232.541,187.69,70.598,165.271
2024-10-16,576.79,230.483,186.89,70.2,164.971
2024-10-17,576.93,230.851,187.53,68.765,162.743
2024-10-18,576.47,233.685,188.99,76.389,163.233
2024-10-21,575.16,235.157,189.07,77.207,163.882
2024-10-22,582.01,234.541,189.7,76.424,164.951
2024-10-23,563.69,229.468,184.71,74.929,162.594
2024-10-24,567.78,229.281,186.38,75.455,162.534
2024-10-25,573.25,230.116,187.83,75.468,165.081
2024-10-28,578.16,232.093,188.39,74.912,166.529
2024-10-29,593.28,232.363,190.83,75.944,169.486
2024-10-30,591.8,228.812,192.73,75.374,174.26
2024-10-31,567.58,224.646,186.4,75.603,170.914
2024-11-01,567.16,221.662,197.93,75.61,171.094
2024-11-04,560.68,220.767,195.78,75.551,169.046
2024-11-05,572.43,222.2,199.5,76.391,169.546
2024-11-06,572.05,221.473,207.09,78.021,176.308
2024-11-07,591.7,226.207,210.05,79.654,180.543
2024-11-08,589.34,225.938,208.18,79.504,178.146
2024-11-11,583.17,223.221,206.84,80.544,180.144
2024-11-12,584.82,223.221,208.91,81.95,181.412
2024-11-13,580.0,224.107,214.1,83.047,178.675
2024-11-14,577.16,227.192,211.48,83.726,175.379
2024-11-15,554.08,223.988,202.61,82.396,172.293
2024-11-18,554.4,226.994,201.7,84.705,175.099
2024-11-19,561.09,227.252,204.61,87.132,177.916
2024-11-20,565.52,227.968,202.88,88.385,175.779
2024-11-21,563.09,227.491,198.38,89.748,167.438
2024-11-22,559.14,228.835,197.12,89.779,164.571
2024-11-25,565.11,231.821,201.45,86.559,167.458
2024-11-26,573.54,234.001,207.86,87.26,168.926
2024-11-27,569.2,233.872,205.74,87.734,169.036
2024-11-29,574.32,236.262,207.89,88.681,168.757
2024-12-02,592.83,238.512,210.71,89.774,171.294
2024-12-03,613.65,241.559,213.44,90.217,171.144
2024-12-04,613.78,241.915,218.16,91.106,174.17
2024-12-05,608.93,241.945,220.55,91.787,172.442
2024-12-06,623.77,241.746,227.03,93.474,174.51
2024-12-09,613.57,245.639,226.09,91.369,175.37
2024-12-10,619.32,246.655,225.04,91.335,185.17
2024-12-11,632.68,245.38,230.26,93.656,195.4
2024-12-12,630.79,246.845,228.97,92.555,191.96
2024-12-13,620.35,247.012,227.46,91.887,189.82
2024-12-16,624.24,249.91,232.93,92.108,196.66
2024-12-17,619.44,252.338,231.15,91.913,195.42
2024-12-18,597.19,246.934,220.52,88.955,188.4
2024-12-19,595.57,248.666,223.29,90.204,188.51
2024-12-20,585.25,253.344,224.92,90.905,191.41
2024-12-23,599.85,254.121,225.06,91.145,194.63
2024-12-24,607.75,257.037,229.05,93.212,196.11
2024-12-26,603.35,257.854,227.05,92.414,195.6
2024-12-27,599.81,254.439,223.75,90.755,192.76
2024-12-30,591.24,251.065,221.3,90.043,191.24
2024-12-31,585.51,249.292,219.39,89.132,189.3
2025-01-02,599.24,242.752,220.22,88.673,189.43
2025-01-03,604.63,242.265,224.19,88.105,191.79
2025-01-06,630.2,243.897,227.61,88.179,196.87
2025-01-07,617.89,241.119,222.11,87.919,195.49
2025-01-08,610.72,241.608,222.13,87.5,193.95
2025-01-10,615.86,235.783,218.94,83.769,192.04
2025-01-13,608.33,233.345,218.46,84.029,191.01
2025-01-14,594.25,232.23,217.76,82.84,189.66
2025-01-15,617.12,236.799,223.35,84.826,195.55
2025-01-16,611.3,227.232,220.66,84.237,192.91
2025-01-17,612.77,228.944,225.94,85.81,196.0
2025-01-21,616.46,221.637,230.71,86.968,198.05
2025-01-22,623.5,222.822,235.01,95.399,198.37
2025-01-23,636.45,222.652,235.42,98.486,197.98
2025-01-24,647.49,221.777,234.85,97.759,200.21
2025-01-27,659.88,228.825,235.42,97.189,191.81
2025-01-28,674.33,237.187,238.15,97.183,195.3
2025-01-29,676.49,238.282,237.07,97.815,195.41
2025-01-30,687.0,236.52,234.64,97.324,200.87
2025-01-31,689.18,234.937,237.68,97.676,204.02
2025-02-03,697.46,226.984,237.42,97.894,201.23
2025-02-04,704.19,231.751,242.06,99.487,206.38
2025-02-05,704.87,231.424,236.17,101.111,191.33
2025-02-06,711.99,232.17,238.83,101.568,191.6
2025-02-07,714.52,226.605,229.15,101.393,185.34
2025-02-10,717.4,226.874,233.14,102.76,186.47
2025-02-11,719.8,231.827,232.76,100.808,185.32
2025-02-12,725.38,236.063,228.93,102.731,183.61
2025-02-13,728.56,240.708,230.37,104.369,186.14
2025-02-14,736.67,243.767,228.68,105.86,185.23
2025-02-18,716.37,243.637,226.65,103.585,183.77
2025-02-19,703.77,244.035,226.63,104.333,185.27
2025-02-20,694.84,244.993,222.88,102.454,184.56
2025-02-21,683.55,244.713,216.58,100.315,179.66
2025-02-24,668.1275,246.329,212.71,98.839,179.32
2025-02-25,657.5,246.197,212.8,97.724,175.42
2025-02-26,673.7,239.541,214.35,99.006,172.73
2025-02-27,658.24,236.491,208.74,96.307,168.5
2025-02-28,668.2,241.015,212.28,98.056,170.28
2025-03-03,655.05,237.219,205.02,97.37,167.01
2025-03-04,640.0,235.126,203.8,97.258,170.92
2025-03-05,656.47,234.936,208.36,99.092,173.02
2025-03-06,627.93,234.529,200.7,90.636,172.35
2025-03-07,625.66,238.255,199.25,89.111,173.86
2025-03-10,597.99,226.704,194.54,86.668,165.87
2025-03-11,605.71,220.088,196.59,89.51,164.04
2025-03-12,619.56,216.24,198.89,91.968,167.11
2025-03-13,590.64,208.965,193.89,89.017,162.76
2025-03-14,607.6,212.762,197.95,91.8,165.49
2025-03-17,604.9,213.271,195.74,95.002,164.29
2025-03-18,582.36,211.965,192.82,92.998,160.67
2025-03-19,584.06,214.506,195.54,95.949,163.89
2025-03-20,586.0,213.371,194.95,95.084,162.8
2025-03-21,596.25,217.526,196.21,96.029,163.99
2025-03-24,618.85,219.978,203.26,97.199,167.68
2025-03-25,626.31,222.988,205.71,99.728,170.56
2025-03-26,610.98,220.775,201.13,97.065,165.06
2025-03-27,602.58,223.088,201.36,97.672,162.24
2025-03-28,576.74,217.157,192.72,93.385,154.33
2025-03-31,576.36,221.373,190.26,93.253,154.64
2025-04-01,586.0,222.429,192.17,92.838,157.07
2025-04-02,583.93,223.128,196.01,93.552,157.04
2025-04-03,531.62,202.498,178.41,91.705,150.72
2025-04-04,504.73,187.738,171.0,85.586,145.6
2025-04-07,516.25,180.842,175.26,86.783,146.75
2025-04-08,510.45,171.832,170.66,87.04,144.7
2025-04-09,585.77,198.173,191.1,94.547,158.71
2025-04-10,546.29,189.771,181.22,92.117,152.82
2025-04-11,543.57,197.475,184.87,91.829,157.14
2025-04-14,531.48,201.83,182.12,93.128,159.07
2025-04-15,521.52,201.451,179.59,97.628,156.31
2025-04-16,502.31,193.608,174.33,96.163,153.33
2025-04-17,501.48,196.309,172.61,97.303,151.16
2025-04-21,484.66,192.501,167.32,98.791,147.67
2025-04-22,500.28,199.059,173.18,104.034,151.47
2025-04-23,520.27,203.902,180.6,104.959,155.35
2025-04-24,533.15,207.66,186.54,109.687,159.28
2025-04-25,547.27,208.567,188.99,110.153,161.96
2025-04-28,549.74,209.424,187.7,111.038,160.61
2025-04-29,554.44,210.49,187.39,112.564,160.16
2025-04-30,549.0,211.776,184.42,113.172,158.8
2025-05-01,572.21,212.593,190.2,113.347,161.3
2025-05-02,597.02,204.651,189.98,115.649,164.03
2025-05-05,599.27,198.213,186.35,113.406,164.21
2025-05-06,587.31,197.833,185.01,113.769,163.23
2025-05-07,596.81,195.581,188.71,115.541,151.38
2025-05-08,598.01,196.816,192.08,114.443,154.28
2025-05-09,592.49,197.853,193.06,114.022,152.75
2025-05-12,639.43,210.347,208.64,111.0,158.46
2025-05-13,656.03,212.483,211.37,113.844,159.53
2025-05-14,659.36,211.884,210.25,115.099,165.37
2025-05-15,643.88,211.005,205.17,117.798,163.96
2025-05-16,640.34,210.817,205.59,119.153,166.19
2025-05-19,640.43,208.341,206.16,119.164,166.54
2025-05-20,637.1,206.425,204.07,119.202,163.98
2025-05-21,635.5,201.666,201.12,119.463,168.56
2025-05-22,636.57,200.937,203.1,118.797,170.87
2025-05-23,627.06,194.86,200.99,118.539,168.47
2025-05-27,642.32,199.789,206.02,121.157,172.9
2025-05-28,643.58,199.999,204.72,120.855,172.36
2025-05-29,645.05,199.53,205.7,118.486,171.86
2025-05-30,647.49,200.428,205.01,120.723,171.74
2025-06-02,670.9,201.276,206.65,121.898,169.03
2025-06-03,666.85,202.843,205.71,121.794,166.18
2025-06-04,687.95,202.394,207.23,123.966,168.05
2025-06-05,684.62,200.209,207.91,125.052,168.21
2025-06-06,697.71,203.492,213.57,124.148,173.68
2025-06-09,694.06,201.027,216.98,122.446,176.09
2025-06-10,702.4,202.244,217.61,120.362,178.6
2025-06-11,694.14,198.363,213.2,121.988,177.35
2025-06-12,693.36,198.781,213.24,121.503,175.7
2025-06-13,682.87,196.037,212.1,121.215,174.67
2025-06-16,702.12,198.003,216.1,122.535,176.77
2025-06-17,697.23,195.229,214.82,122.067,175.95
2025-06-18,695.77,196.167,212.52,122.229,173.32
2025-06-20,682.35,200.578,209.69,123.141,166.64
2025-06-23,698.53,201.077,208.47,125.354,165.19
2025-06-24,712.2,199.879,212.77,127.911,166.77
2025-06-25,708.68,201.137,211.99,127.525,170.68
2025-06-26,726.09,200.578,217.12,130.667,173.54
2025-06-27,733.63,200.657,223.3,132.312,178.53
2025-06-30,738.09,204.739,219.39,133.913,176.23
2025-07-01,719.22,207.383,220.46,129.36,175.84
2025-07-02,713.57,211.993,219.92,128.486,178.64
2025-07-03,719.01,213.101,223.41,129.718,179.53
2025-07-07,718.35,209.509,223.47,128.962,176.79
2025-07-08,720.67,209.569,219.36,127.531,174.36
2025-07-09,732.78,210.697,222.54,128.828,176.62
2025-07-10,727.24,211.964,222.26,125.059,177.62
2025-07-11,717.51,210.717,225.02,124.511,180.19
2025-07-14,720.92,208.182,225.69,126.195,181.56
2025-07-15,710.39,208.671,226.35,126.027,182.0
2025-07-16,702.91,209.719,223.19,125.031,182.97
2025-07-17,701.41,209.579,223.88,127.417,183.58
2025-07-18,704.28,210.737,226.13,120.924,185.06
2025-07-21,712.965,212.033,229.3,123.327,190.1
2025-07-22,704.81,213.95,227.47,119.008,191.34
2025-07-23,713.58,213.7,228.29,117.678,190.23
2025-07-24,714.8,213.311,232.23,118.076,192.17
2025-07-25,712.68,213.431,231.44,118.049,193.18
2025-07-28,717.63,213.6,232.79,117.46,192.58
2025-07-29,700.0,210.826,231.01,116.874,195.75
2025-07-30,695.21,208.611,230.19,118.42,196.53
2025-07-31,773.44,207.134,234.11,115.94,191.9
2025-08-01,750.01,201.955,214.75,115.86,189.13
2025-08-04,776.37,202.922,211.65,117.099,195.04
2025-08-05,763.46,202.494,213.75,114.787,194.67
2025-08-06,771.99,212.802,222.31,117.848,196.09
2025-08-07,761.83,219.568,223.13,118.037,196.52
2025-08-08,769.3,228.868,222.69,121.164,201.42
2025-08-11,765.87,226.96,221.3,121.831,201.0
2025-08-12,790.0,229.428,221.47,122.528,203.34
2025-08-13,780.08,233.104,224.56,120.444,201.96
2025-08-14,782.13,232.555,230.98,123.056,202.94
2025-08-15,785.23,231.366,231.03,123.895,203.9
2025-08-18,767.37,230.666,231.49,124.509,203.5
2025-08-19,751.48,230.337,228.01,121.415,201.57
2025-08-20,747.72,225.791,223.81,121.386,199.32
2025-08-21,739.1,224.682,221.95,120.621,199.75
2025-08-22,754.79,227.539,228.84,120.465,206.09
2025-08-25,753.3,226.94,227.94,121.807,208.49
2025-08-26,754.1,229.088,228.71,122.609,207.14
2025-08-27,747.38,230.267,229.12,122.35,207.48
2025-08-28,751.11,232.335,231.6,123.145,211.64
2025-08-29,738.7,231.915,229.0,120.825,212.91
2025-09-02,735.11,229.498,225.34,121.411,211.35
2025-09-03,737.05,238.239,225.99,122.618,230.66
2025-09-04,748.65,239.548,235.68,125.748,232.3
2025-09-05,752.45,239.458,232.33,124.382,235.0
2025-09-08,752.3,237.65,235.84,124.476,234.04
2025-09-09,765.7,234.123,238.24,126.325,239.63
2025-09-10,751.98,226.57,230.33,124.771,239.17
2025-09-11,750.9,229.807,229.95,120.35,240.37
2025-09-12,755.59,233.843,228.15,118.844,240.8
2025-09-15,764.7,236.471,231.43,120.226,251.61
2025-09-16,779.0,237.919,234.05,120.051,251.16
2025-09-17,775.715,238.759,231.62,122.85,249.53
2025-09-18,780.25,237.65,231.23,120.778,252.03
2025-09-19,778.38,245.262,231.48,122.697,254.72
2025-09-22,765.16,255.832,227.63,122.737,252.53
2025-09-23,755.4,254.184,220.71,121.847,251.66
2025-09-24,760.66,252.066,220.21,120.395,247.14
2025-09-25,748.91,256.621,218.15,120.824,245.79
2025-09-26,743.75,255.213,219.78,121.061,246.54
2025-09-29,743.4,254.184,222.17,120.641,244.05
2025-09-30,734.38,254.383,219.57,119.892,243.1
2025-10-01,717.34,255.203,220.63,117.09,244.9
2025-10-02,727.05,256.881,222.41,116.253,245.69
2025-10-03,710.56,257.77,219.51,115.332,245.35
2025-10-06,715.66,256.441,220.9,116.331,250.43
2025-10-07,713.08,256.232,221.78,119.106,245.76
2025-10-08,717.84,257.81,225.22,121.425,244.62
2025-10-09,733.51,253.794,227.74,123.107,241.53
2025-10-10,705.3,245.032,216.37,122.008,236.57
2025-10-13,715.7,247.42,220.07,121.903,244.15
2025-10-14,708.65,247.53,216.39,121.535,245.45
2025-10-15,717.55,249.099,215.57,120.329,251.03
2025-10-16,712.07,247.21,214.47,118.359,251.46
2025-10-17,716.915,252.046,213.04,119.936,253.3
2025-10-20,732.17,261.986,216.48,123.856,256.55
2025-10-21,733.27,262.516,222.03,124.135,250.46
2025-10-22,733.41,258.2,217.95,111.637,251.69
2025-10-23,734.0,259.329,221.09,111.359,253.08
2025-10-24,738.36,262.565,224.21,109.469,259.92
2025-10-27,750.82,268.55,226.97,109.456,269.27
2025-10-28,751.44,268.739,229.25,110.25,267.47
2025-10-29,751.67,269.439,230.3,110.041,274.57
2025-10-30,666.47,271.137,222.86,108.9,281.48
2025-10-31,648.35,270.108,244.22,111.886,281.19
2025-11-03,637.71,268.789,254.0,110.009,283.72
2025-11-04,627.32,269.778,249.32,109.296,277.54
2025-11-05,635.95,269.878,250.2,109.846,284.31
2025-11-06,618.94,269.509,243.04,109.702,284.75
2025-11-07,621.71,268.21,244.41,110.366,278.83
2025-11-10,631.76,269.43,248.4,112.007,290.1
2025-11-11,627.08,275.25,249.1,113.644,291.31
2025-11-12,609.01,273.47,244.2,115.75,286.71
2025-11-13,609.89,272.95,237.58,115.423,278.57
2025-11-14,609.46,272.41,234.69,111.217,276.41
2025-11-17,602.01,267.46,232.87,110.29,285.02
2025-11-18,597.69,267.44,222.55,114.09,284.28
2025-11-19,590.32,268.56,222.69,110.0,292.81
2025-11-20,589.15,266.25,217.14,105.67,289.45
2025-11-21,594.25,271.49,220.69,104.31,299.66
2025-11-24,613.05,275.92,226.28,106.97,318.58
2025-11-25,636.22,276.97,229.67,104.4,323.44
2025-11-26,633.61,277.55,229.16,106.14,319.95
2025-11-28,647.95,278.85,233.22,107.58,320.18
2025-12-01,640.87,283.1,233.88,109.13,314.89
2025-12-02,647.1,286.19,234.42,109.35,315.81
2025-12-03,639.6,284.15,232.38,103.96,319.63
2025-12-04,661.53,280.7,229.11,103.22,317.62
2025-12-05,673.42,278.78,229.53,100.24,321.27
2025-12-08,666.8,277.89,226.89,96.79,313.72
2025-12-09,656.96,277.18,227.92,96.71,317.08
2025-12-10,650.13,278.78,231.78,92.71,320.21
2025-12-11,652.71,278.03,230.28,94.09,312.43
2025-12-12,644.23,278.28,226.19,95.19,309.29
2025-12-15,647.51,274.11,222.54,93.77,308.22
2025-12-16,657.15,274.61,222.56,94.57,306.57
2025-12-17,649.5,271.84,221.27,94.79,296.72
2025-12-18,664.45,272.19,226.76,94.0,302.46
2025-12-19,658.77,273.67,227.35,94.39,307.16
2025-12-22,661.5,270.97,228.43,93.23,309.78
2025-12-23,664.94,272.36,232.14,93.5,314.35
2025-12-24,667.55,273.81,232.38,93.64,314.09
2025-12-26,663.29,273.4,232.52,94.47,313.51
2025-12-29,658.69,273.76,232.07,94.15,313.56
2025-12-30,665.95,273.08,232.53,93.78,313.85
2025-12-31,660.09,271.86,230.82,93.76,313.0
